243,61, Steady green. ,FALSE,TRUE
244,61, Steady white. ,FALSE,FALSE
245,62, 70° ,FALSE,FALSE
246,62, 110° ,FALSE,TRUE
247,62, 130° ,FALSE,FALSE
248,62, 140° ,FALSE,FALSE
249,63, aircrew operators certificate. ,FALSE,FALSE
250,63, air operator competence. ,FALSE,FALSE
251,63, aircraft operations certificate. ,FALSE,FALSE
252,63, air operators certificate. ,FALSE,TRUE
253,64, OCH is referenced to aerodrome elevation. ,FALSE,FALSE
254,64, OCA is referenced to threshold elevation. ,FALSE,FALSE
255,64, OCH is referenced to threshold elevation. ,FALSE,TRUE
256,64, Both OCA and OCH are referenced to aerodrome eleva - tion.,FALSE,FALSE
257,65, to the local Authority without delay. ,FALSE,TRUE
258,65, to the Authority of the State of the operator without delay. ,FALSE,FALSE
259,65, to the local Authority within ten days. ,FALSE,FALSE
260,65, to the Authority of the State of the operator within 14  days. ,FALSE,FALSE
261,66, ON then STBY then ON. ,FALSE,TRUE
262,66, ON then STBY. ,FALSE,FALSE
263,66, STBY. ,FALSE,FALSE
264,66, OFF. ,FALSE,FALSE
265,67, not more than the basic empty mass plus the payload. ,FALSE,FALSE
266,67, not more than the maximum landing mass. ,FALSE,FALSE
267,67, equal to or less than that at which the takeoff run can be  completed under ISA conditions and nil headwind. ,FALSE,FALSE
268,67, not more than that which would enable compliance with  any noise abatement procedure. ,FALSE,TRUE
269,68, green and visible through 140° from dead ahead. ,FALSE,FALSE
270,68, green and visible through 110° from dead ahead. ,FALSE,TRUE
271,68, red and visible through 140° from dead ahead. ,FALSE,FALSE
272,68, red and visible through 110° from dead ahead. ,FALSE,FALSE
273,69, aircraft operator. ,FALSE,TRUE
274,69, aircraft producer. ,FALSE,FALSE
275,69, owner of the aircraft. ,FALSE,FALSE
276,69, the national authority.,FALSE,FALSE
277,70, The operator. ,FALSE,FALSE
278,70, The commander. ,FALSE,TRUE
279,70, The flight engineer. ,FALSE,FALSE
280,70, The airline’s dispatcher. ,FALSE,FALSE
281,71, the aircraft’s stairs be completely extended. ,FALSE,FALSE
282,71, the ground area beneath the exits intended for emergen - cy evacuation and slide deployment areas must be kept  clear. ,FALSE,TRUE
283,71, refueling is prohibited while passengers are boarding and/ or disembarking. ,FALSE,FALSE
284,71, all flight crew shall remain at their station. ,FALSE,FALSE
285,72, the country of the operator. ,FALSE,TRUE
286,72, the country where the aircraft was manufactured. ,FALSE,FALSE
287,72, the country where the aircraft is operated. ,FALSE,FALSE
288,72," none, no approval is required. 071-01-02 JAR -OPS Requirements ",FALSE,FALSE
289,73, A takeoff on a runway where the RVR is less than 400 m. ,FALSE,TRUE
290,73, A takeoff on a runway where the RVR is less than 200 m. ,FALSE,FALSE
291,73, A takeoff on a runway where the RVR is less than 125 m. ,FALSE,FALSE
292,73, A takeoff on a runway where the RVR is less than 50 m. ,FALSE,FALSE
293,74, 350 ft ,FALSE,FALSE
294,74, 250 ft ,FALSE,TRUE
295,74, 200 ft ,FALSE,FALSE
296,74, 125 ft ,FALSE,FALSE
297,75, a RVR of 200 meters and a DH of not less than 100 ft. ,FALSE,FALSE
298,75, a RVR of 250 meters and a DH of not less than 200 ft. ,FALSE,FALSE
299,75, a RVR of 550 meters and a DH of not less than 200 ft. ,FALSE,FALSE
300,75, a RVR of 300-450 meters and a DH of not less than 100  ft. ,FALSE,TRUE
301,76, 60 minutes at cruising speed. ,FALSE,FALSE
302,76, 90 minutes at cruising speed. ,FALSE,TRUE
303,76, 120 minutes at cruising speed. ,FALSE,FALSE
304,76, 30 minutes at cruising speed.,FALSE,FALSE
305,77, 1.500 m ,FALSE,FALSE
306,77, 1.600 m ,FALSE,FALSE
307,77, 2.400 m ,FALSE,FALSE
308,77, 3.600 m ,FALSE,TRUE
309,78, 1 hand fire-extinguisher conveniently located in the pas - senger compartment. ,FALSE,TRUE
310,78, 2 hand fire-extinguishers conveniently located in the pas - senger compartment. ,FALSE,FALSE
311,78, 3 hand fire-extinguishers conveniently located in the pas - senger compartment. ,FALSE,FALSE
312,78, 4 hand fire-extinguishers conveniently located in the pas - senger compartment. ,FALSE,FALSE
313,79, 6 takeoffs and 6 landings as pilot flying on the same type  of aircraft or approved simulator. ,FALSE,FALSE
314,79, 3 takeoffs and 3 landings as pilot flying on the same type of  aircraft or approved simulator in the preceding 90 days. ,FALSE,TRUE
315,79, 3 takeoffs and 3 landings on this type of aircraft during the  last 6 months. ,FALSE,FALSE
316,79, 6 takeoffs and 6 landings during the last 6 months. ,FALSE,FALSE
317,80, 250 ft ,FALSE,FALSE
318,80, 300 ft ,FALSE,TRUE
319,80, 350 ft ,FALSE,FALSE
320,80, 450 ft ,FALSE,FALSE
321,81, 250 ft ,FALSE,FALSE
322,81, 300 ft ,FALSE,TRUE
323,81, 350 ft ,FALSE,FALSE
324,81, 500 ft ,FALSE,FALSE
325,82, 100 ft ,FALSE,FALSE
326,82, 200 ft ,FALSE,FALSE
327,82, 250 ft ,FALSE,TRUE
328,82, 300 ft ,FALSE,FALSE
329,83, 100 ft ,FALSE,FALSE
330,83, 200 ft,FALSE,FALSE
331,83, 300 ft ,FALSE,FALSE
332,83, Not approved ,FALSE,TRUE
333,84, 200 ft ,FALSE,FALSE
334,84, 250 ft ,FALSE,FALSE
335,84, 300 ft ,FALSE,TRUE
336,84, 350 ft ,FALSE,FALSE
337,85, flight. ,FALSE,FALSE
338,85, 25 hours of operation. ,FALSE,FALSE
339,85, 30 minutes of operation. ,FALSE,TRUE
340,85, 48 hours of operation. ,FALSE,FALSE
341,86, journey logbook. ,FALSE,FALSE
342,86, flight manual. ,FALSE,FALSE
343,86, operation manual. ,FALSE,TRUE
344,86, operational flight plan. ,FALSE,FALSE
345,87," 5 IFR flights, including 3 takeoff and 3 landings carried  out during the preceding 30 days on the type or class of  aeroplane in the single-pilot role. ",FALSE,FALSE
346,87," 3 IFR flights, including 3 instrument approaches, carried  out during the preceding 90 days on the type class of  aeroplane in the single-pilot role. ",FALSE,FALSE
347,87," 5 IFR flights, including 3 takeoff and 3 landings carried  out during the preceding 90 days on the type or class of  aeroplane in the single-pilot role. ",FALSE,FALSE
348,87," 5 IFR flights, including 3 instrument approaches, carried  out during the preceding 90 days on the type class of  aeroplane in the single-pilot role. ",FALSE,TRUE
349,88,1,FALSE,FALSE
350,88,3,FALSE,FALSE
351,88,6,FALSE,TRUE
352,88,4,FALSE,FALSE
353,89," he has carried out at least three takeoff and three land - ings as pilot flying in any type of aeroplane or an approved  simulator, under the supervision of an examiner, in the  preceding 60 days. ",FALSE,FALSE
354,89," he has carried out at least three flights as pilot-in-com - mand in an aeroplane or an approved flight simulator of  the type to be used, in the preceding 90 days. ",FALSE,FALSE
355,89," he has carried out at least three takeoff and three landings  as pilot flying in an aeroplane or an approved flight simula - tor of the type to be used, in the preceding 90 days. ",FALSE,TRUE
356,89," he has carried out at least three takeoff and three landings  as pilot flying in an aeroplane or an approved flight simula - tor of the type to be used, in the preceding 30 days. ",FALSE,FALSE
357,90, authorizes its use during the whole flight phase. ,FALSE,FALSE
358,90, authorizes its use except during takeoff and landing phas - es. ,FALSE,FALSE
359,90, must not authorize any person to use such a device on  board. ,FALSE,TRUE
360,90," may authorize the use of this device, as an exception. ",FALSE,FALSE
361,91, the start final descent point (glide slope intersection). ,FALSE,FALSE
362,91, the FAF. ,FALSE,FALSE
363,91, the middle marker. ,FALSE,FALSE
364,91, the outer marker (OM). ,FALSE,TRUE
365,92, 75 m ,FALSE,TRUE
366,92, 150 m ,FALSE,FALSE
367,92, 100 m ,FALSE,FALSE
368,92, 50 m ,FALSE,FALSE
369,93, 1.500 m ,FALSE,FALSE
370,93, 3.600 m ,FALSE,FALSE
371,93, 1.600 m ,FALSE,FALSE
372,93, 2.400 m,FALSE,TRUE
373,94," authorized, providing both children are sitting on the same  seat, using the same seat belt with an adult sitting on the  seat next to them, in order to release their seat belt if nec - essary. ",FALSE,FALSE
374,94," authorized, providing both children are sitting on the same  seat and using the same seat belt. No other particular pre - cautions are necessary. ",FALSE,FALSE
375,94, forbidden. ,FALSE,TRUE
376,94," authorized, providing both children are of a similar stature,  sitting on the same seat and using the same seat belt with  an adult sitting on the seat next to them in order to relase  thir seat bel. ",FALSE,FALSE
377,95, the operation by a state member of the JAA of any civil  aircraft. ,FALSE,FALSE
378,95, the aircraft proceeding from European states or flying over  them. ,FALSE,FALSE
379,95," the aircraft used by police, customs and defense depart - ments. ",FALSE,FALSE
380,95, the operation by a state member of the JAA of any civil  commercial transport aircraft. ,FALSE,TRUE
381,96, 1.600 m ,FALSE,FALSE
382,96, 2.400 m ,FALSE,FALSE
383,96, 1.500 m ,FALSE,TRUE
384,96, 3.600 m ,FALSE,FALSE
385,97, 60 minutes at cruising speed with one engine unservice - able. ,FALSE,TRUE
386,97, 30 minutes at cruising speed with one engine unservice - able. ,FALSE,FALSE
387,97, 30 minutes at cruising speed all engines running. ,FALSE,FALSE
388,97, 60 minutes at cruising speed all engines running.,FALSE,FALSE
389,98," 1,3 ",FALSE,TRUE
390,98," 1,45 ",FALSE,FALSE
391,98," 1,5 ",FALSE,FALSE
392,98," 1,15 ",FALSE,FALSE
393,99, if the ceiling transmitted by ATC and received by the crew  is higher than 360 feet. ,FALSE,FALSE
394,99, whatever the ceiling given by ATC. ,FALSE,TRUE
395,99, if the ceiling transmitted by ATC and received by the crew  is higher than 240 feet. ,FALSE,FALSE
396,99, if the ceiling transmitted by ATC and received by the crew  is higher than 240 feet during the day and 360 feet at  night. ,FALSE,FALSE
397,100, provide people on board with oxygen during a cabin de - pressurisation. ,FALSE,TRUE
398,100, protect a crew who fights a fire. ,FALSE,FALSE
399,100," provide with oxygen passengers who might require it, fol - lowing a cabin depressurisation. ",FALSE,FALSE
400,100, assist a passenger with breathing disorders. ,FALSE,FALSE
401,101, the pilot may start the final approach if the three RVR are  higher than 750 metres. ,FALSE,FALSE
402,101, the pilot may start the final approach if the threshold and  mid-runway RVR are higher than 750 metres. ,FALSE,FALSE
403,101, the pilot may start the final approach if the threshold RVR  is higher than 750 metres. ,FALSE,TRUE
404,101," flying a non-precision approach, the pilot may start the  final approach only if he has a meteorological visibility  higher than 750 metres. RVR are to be taken into account  only for precision approaches.",FALSE,FALSE
405,102," 2 pilots for any aircraft weighing more than 5,7 tons or hav - ing more than 9 passenger seats. ",FALSE,FALSE
406,102, 2 pilots for turbo-jet aircraft and turbo-prop aircraft with  more than 9 passenger seats. ,FALSE,TRUE
407,102," 1 pilot for any aircraft weighing less than 5,7 tons, provided  that the maximum certified number of passenger seats is  less than 9. ",FALSE,FALSE
408,102," 2 pilots for any turbo-prop aircraft weighing more than 5,7  tons or for any turbo-jet aircraft. ",FALSE,FALSE
409,103, 60 days. ,FALSE,TRUE
410,103, 30 days. ,FALSE,FALSE
411,103, 90 days. ,FALSE,FALSE
412,103, 45 days. ,FALSE,FALSE
413,104, JAR-145 qualified engineers. ,FALSE,FALSE
414,104, IATA Quality Assurance assessors. ,FALSE,FALSE
415,104, Security Officers. ,FALSE,FALSE
416,104, Persons authorised by the Authority. ,FALSE,TRUE
417,105, 250 m ,FALSE,FALSE
418,105, is an ap - proach which may be carried out with a runway visual  range of at least? A) 250 m B) 150 m ,FALSE,FALSE
419,105, 75 m ,FALSE,TRUE
420,105, 200 m ,FALSE,FALSE
421,106, 2.400 m ,FALSE,FALSE
422,106, 1.500 m ,FALSE,FALSE
423,106, 3.600 m ,FALSE,FALSE
424,106, 1.600 m,FALSE,TRUE
425,107, 400 NM or 120 minutes at cruising speed. ,FALSE,TRUE
426,107, 300 NM or 90 minutes at cruising speed. ,FALSE,FALSE
427,107, 200 NM or 45 minutes at cruising speed. ,FALSE,FALSE
428,107, 100 NM or 30 minutes at cruising speed. ,FALSE,FALSE
429,108, 150 ft ,FALSE,FALSE
430,108, 200 ft ,FALSE,FALSE
431,108, 250 ft ,FALSE,TRUE
432,108, 300 ft ,FALSE,FALSE
433,109, when oxygen is being supplied in the cabin. ,FALSE,TRUE
434,109, during climb and descent. ,FALSE,FALSE
435,109, in each cabin section if oxygen is being carried. ,FALSE,FALSE
436,109, during takeoff and landing. ,FALSE,FALSE
437,110," 2, 3, 4, 5 ",FALSE,TRUE
438,110," 1, 2, 3, 4, 5, 6 ",FALSE,FALSE
439,110," 1, 3, 5 ",FALSE,FALSE
440,110," 2, 4 ",FALSE,FALSE
441,111, a copy of the weight and balance sheet. ,FALSE,TRUE
442,111, a copy of the calculated takeoff performances. ,FALSE,FALSE
443,111, the calculation of the airborne fuel quantity. ,FALSE,FALSE
444,111, the aircraft equipment report (logbook). ,FALSE,FALSE
445,112, Where the person leasing the aeroplane is responsible  fuel etc. ,FALSE,FALSE
446,112, Where the aeroplane is operated under the AOC of the  person to whom it is leased. ,FALSE,TRUE
447,112, Where the aeroplane is operated under the AOC of the person from who it is leased. ,FALSE,FALSE
448,112, Where the leased aeroplane comes complete with flight  crew. ,FALSE,FALSE
449,113," for conducted VFR flights in airspace B, horizontal dis - tance from clouds is 1.000 m at least. ",FALSE,FALSE
450,113, special VFR flights are not commenced when visibility is  less than 3 km. ,FALSE,TRUE
451,113," for conducted VFR flights in airspace F, vertical distance  from clouds is 250 m at least. ",FALSE,FALSE
452,113," for conducted VFR flights in airspace E, flight visibility at  and above 3.050 m. (10.000 ft) is 5 km at least (clear of  cloud). ",FALSE,FALSE
453,114, is an ap - proach which may be carried out with a runway visual  range of at least: A) 50 m ,FALSE,FALSE
454,114, 100 m ,FALSE,FALSE
455,114, 250 m ,FALSE,FALSE
456,114, 200 m ,FALSE,TRUE
457,115, ICAO Annex 6. ,FALSE,TRUE
458,115, the air transport rules. ,FALSE,FALSE
459,115, the Federal Aviation Requirements (FAR). ,FALSE,FALSE
460,115, a JAA guideline. ,FALSE,FALSE
461,116, can request a delay of 48 hours. ,FALSE,FALSE
462,116," must do so, within a reasonable period of time. ",FALSE,TRUE
463,116, can refuse to present them. ,FALSE,FALSE
